device_id,ts,bat,acc1,acc2,acc3,acc4,acc5,wei,tmp1,tmp2,tmp3,lat,lon,ts_gps,checksum
f2f2f2f2,1543840279,3641,600,0,0,0,0,0,360,366,366,0,0,0,99
f5f5f5f5,1543840391,3796,600,0,0,0,0,3.6433760072445244e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,55
f6f6f6f6,1543841099,3712,600,0,0,0,0,2.6624670822171524e-44,356,361,367,3846.153076171875,7237.5224609375,1543851528,fc
f3f3f3f3,1543840581,3744,600,0,0,0,0,4.203895392974451e-45,359,361,365,3844.742919921875,7236.8955078125,1543851527,7c
f7f7f7f7,1543839412,3706,600,0,0,0,0,5.170791333358575e-43,359,362,377,3845.310791015625,7237.1240234375,1543851558,f1
f4f4f4f4,1543837211,3718,600,0,0,0,0,1.1210387714598537e-44,361,362,372,3845.938232421875,7237.40185546875,1543851561,e5
f2f2f2f2,1543840317,3635,600,0,0,0,0,0,361,366,365,0,0,0,bb
f5f5f5f5,1543840429,3796,600,0,0,0,0,3.783505853677006e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,7e
f6f6f6f6,1543841138,3712,600,0,0,0,0,2.802596928649634e-44,357,362,367,3846.153076171875,7237.5224609375,1543851528,c0
f3f3f3f3,1543840620,3757,600,0,0,0,0,5.605193857299268e-45,359,362,365,3844.7421875,7236.9091796875,1543851573,1
f7f7f7f7,1543839451,3718,600,0,0,0,0,5.184804318001823e-43,360,363,377,3845.310791015625,7237.1240234375,1543851558,6f
f4f4f4f4,1543837251,3718,600,0,0,0,0,9.80908925027372e-45,360,362,372,3845.938232421875,7237.40185546875,1543851561,b3
f5f5f5f5,1543840468,3796,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,5
f6f6f6f6,1543841176,3680,600,0,0,0,0,3.0828566215145976e-44,357,362,368,3846.168212890625,7237.52734375,1543851601,5a
f3f3f3f3,1543840658,3757,600,0,0,0,0,9.80908925027372e-45,359,362,365,3844.781982421875,7236.91650390625,1543851607,e9
f7f7f7f7,1543839490,3699,600,0,0,0,0,5.114739394785582e-43,360,363,377,3845.29345703125,7237.1259765625,1543851630,a3
f2f2f2f2,1543840394,3628,600,0,0,0,0,0,360,365,365,0,0,0,11
f4f4f4f4,1543837290,3706,600,0,0,0,0,1.1210387714598537e-44,360,362,372,3845.94091796875,7237.408203125,1543851633,4f
f5f5f5f5,1543840506,3796,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,25
f6f6f6f6,1543841215,3712,600,0,0,0,0,2.802596928649634e-44,358,363,369,3846.168212890625,7237.52734375,1543851601,9c
f3f3f3f3,1543840697,3757,600,0,0,0,0,1.401298464324817e-45,358,361,365,3844.746826171875,7236.8974609375,1543851647,e2
f7f7f7f7,1543839529,3718,600,0,0,0,0,5.1287523794288305e-43,359,362,376,3845.31298828125,7237.12890625,1543851691,f
f2f2f2f2,1543840432,3641,600,0,0,0,0,0,360,365,364,0,0,0,3f
f4f4f4f4,1543837329,3718,600,0,0,0,0,1.1210387714598537e-44,359,361,371,3845.94091796875,7237.408203125,1543851633,43
f5f5f5f5,1543840544,3796,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,fe
f6f6f6f6,1543841253,3693,600,0,0,0,0,2.5223372357846707e-44,358,363,368,3846.252197265625,7237.5400390625,1543851686,f
f3f3f3f3,1543840736,3757,600,0,0,0,0,4.203895392974451e-45,357,360,364,3844.740478515625,7236.89208984375,1543851687,45
f2f2f2f2,1543840470,3635,600,0,0,0,0,0,359,364,363,0,0,0,5a
f5f5f5f5,1543840582,3796,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,99
f4f4f4f4,1543837368,3706,600,0,0,0,0,1.1210387714598537e-44,358,360,371,3844.855224609375,7236.9462890625,1543851711,31
f6f6f6f6,1543841292,3706,600,0,0,0,0,2.5223372357846707e-44,357,362,368,3846.252197265625,7237.5400390625,1543851686,f0
f3f3f3f3,1543840775,3757,600,0,0,0,0,7.006492321624085e-45,357,360,364,3844.733642578125,7236.90478515625,1543851729,af
f2f2f2f2,1543840508,3641,600,0,0,0,0,0,358,363,363,0,0,0,7c
f7f7f7f7,1543839608,3718,600,0,0,0,0,5.184804318001823e-43,358,361,375,3844.7412109375,7236.85546875,1543851718,3d
f5f5f5f5,1543840621,3796,600,0,0,0,0,3.363116314379561e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,bc
f4f4f4f4,1543837407,3718,600,0,0,0,0,1.1210387714598537e-44,358,360,371,3845.531982421875,7237.21533203125,1543851755,e2
f6f6f6f6,1543841330,3693,600,0,0,0,0,2.5223372357846707e-44,357,362,368,3845.598388671875,7237.26171875,1543851755,7f
f3f3f3f3,1543840814,3757,600,0,0,0,0,9.80908925027372e-45,356,359,363,3844.772705078125,7236.904296875,1543851769,43
f2f2f2f2,1543840547,3635,600,0,0,0,0,2.802596928649634e-45,360,364,364,0,0,0,a4
f7f7f7f7,1543839647,3706,600,0,0,0,0,5.184804318001823e-43,359,362,376,3844.7470703125,7236.93115234375,1543851789,63
f5f5f5f5,1543840659,3789,600,0,0,0,0,3.923635700109488e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,5f
f4f4f4f4,1543837446,3718,600,0,0,0,0,1.1210387714598537e-44,360,361,372,3845.531982421875,7237.21533203125,1543851755,32
f6f6f6f6,1543841368,3706,600,0,0,0,0,2.802596928649634e-44,357,362,368,3845.598388671875,7237.26171875,1543851755,4
f3f3f3f3,1543840852,3757,600,0,0,0,0,9.80908925027372e-45,358,361,364,3844.77392578125,7236.90185546875,1543851802,e4
f2f2f2f2,1543840585,3635,600,0,0,0,0,0,361,365,364,0,0,0,cc
f5f5f5f5,1543840697,3789,600,0,0,0,0,3.783505853677006e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,72
f7f7f7f7,1543839686,3718,600,0,0,0,0,5.114739394785582e-43,359,362,376,3844.7470703125,7236.93115234375,1543851789,d9
f4f4f4f4,1543837485,3706,600,0,0,0,0,9.80908925027372e-45,361,363,373,3845.552490234375,7237.21923828125,1543851834,14
f6f6f6f6,1543841407,3686,600,0,0,0,0,2.6624670822171524e-44,357,362,368,3845.550048828125,7237.21875,1543851829,63
f3f3f3f3,1543840891,3757,600,0,0,0,0,8.407790785948902e-45,359,361,365,3844.768310546875,7236.90478515625,1543851841,b2
f2f2f2f2,1543840623,3628,600,0,0,0,0,0,362,365,365,0,0,0,f7
f5f5f5f5,1543840735,3789,600,0,0,0,0,3.6433760072445244e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,15
f7f7f7f7,1543839725,3706,600,0,0,0,0,5.1287523794288305e-43,359,362,376,3844.7470703125,7236.93115234375,1543851789,d
f4f4f4f4,1543837524,3718,600,0,0,0,0,1.1210387714598537e-44,362,363,373,3845.26513671875,7237.087890625,1543851872,56
f6f6f6f6,1543841445,3712,600,0,0,0,0,2.5223372357846707e-44,357,362,368,3845.55517578125,7237.2265625,1543851873,35
f3f3f3f3,1543840930,3757,600,0,0,0,0,5.605193857299268e-45,359,362,365,3844.781005859375,7236.892578125,1543851880,6e
f2f2f2f2,1543840661,3635,600,0,0,0,0,0,361,365,365,0,0,0,11
f5f5f5f5,1543840774,3789,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,c6
f7f7f7f7,1543839764,3699,600,0,0,0,0,5.114739394785582e-43,358,361,376,3844.885009765625,7236.94873046875,1543851915,79
f4f4f4f4,1543837563,3718,600,0,0,0,0,9.80908925027372e-45,361,363,372,3845.261474609375,7237.10888671875,1543851913,e7
f6f6f6f6,1543841484,3706,600,0,0,0,0,2.802596928649634e-44,356,362,368,3845.55517578125,7237.2265625,1543851873,a1
f3f3f3f3,1543840969,3757,600,0,0,0,0,4.203895392974451e-45,358,362,365,3844.773193359375,7236.8916015625,1543851919,c2
f2f2f2f2,1543840699,3635,600,0,0,0,0,0,361,365,365,0,0,0,3f
f5f5f5f5,1543840812,3789,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,e2
f7f7f7f7,1543839803,3718,600,0,0,0,0,5.170791333358575e-43,358,361,376,3844.8681640625,7236.94287109375,1543851949,4b
f6f6f6f6,1543841522,3693,600,0,0,0,0,2.802596928649634e-44,357,362,368,3845.56494140625,7237.22119140625,1543851947,bf
f4f4f4f4,1543837603,3718,600,0,0,0,0,9.80908925027372e-45,361,362,372,3845.261474609375,7237.10888671875,1543851913,3e
f3f3f3f3,1543841008,3757,600,0,0,0,0,7.006492321624085e-45,359,362,365,3844.74755859375,7236.9111328125,1543851965,8
f2f2f2f2,1543840738,3635,600,0,0,0,0,0,362,366,366,0,0,0,65
f5f5f5f5,1543840850,3789,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,9c
f7f7f7f7,1543839843,3718,600,0,0,0,0,5.142765364072079e-43,358,361,377,3844.8681640625,7236.94287109375,1543851949,c
f6f6f6f6,1543841561,3706,600,0,0,0,0,2.802596928649634e-44,357,362,368,3845.56494140625,7237.22119140625,1543851947,42
f4f4f4f4,1543837642,3706,600,0,0,0,0,1.1210387714598537e-44,361,362,372,3845.2294921875,7237.08203125,1543851987,d
f3f3f3f3,1543841046,3757,600,0,0,0,0,5.605193857299268e-45,359,362,365,3844.739990234375,7236.8291015625,1543852008,73
f2f2f2f2,1543840776,3648,600,0,0,0,0,0,362,366,366,0,0,0,fb
f5f5f5f5,1543840888,3789,600,0,0,0,0,3.6433760072445244e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,b5
f7f7f7f7,1543839882,3699,600,0,0,0,0,5.1287523794288305e-43,359,362,377,3844.933349609375,7236.98388671875,1543852024,1a
f6f6f6f6,1543841599,3693,600,0,0,0,0,2.6624670822171524e-44,358,363,369,3846.14892578125,7237.45947265625,1543852024,1d
f4f4f4f4,1543837681,3718,600,0,0,0,0,1.1210387714598537e-44,361,363,373,3845.2294921875,7237.08203125,1543851987,ca
f3f3f3f3,1543841085,3757,600,0,0,0,0,5.605193857299268e-45,359,362,366,3844.765380859375,7236.890625,1543852041,c9
f2f2f2f2,1543840814,3648,600,0,0,0,0,1.401298464324817e-45,363,366,367,0,0,0,dc
f5f5f5f5,1543840927,3789,600,0,0,0,0,3.783505853677006e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,53
f6f6f6f6,1543841638,3706,600,0,0,0,0,2.942726775082116e-44,359,364,369,3846.197509765625,7237.474609375,1543852066,bd
f7f7f7f7,1543839921,3718,600,0,0,0,0,5.170791333358575e-43,360,363,378,3844.933349609375,7236.98388671875,1543852024,c6
f4f4f4f4,1543837720,3706,600,0,0,0,0,1.1210387714598537e-44,362,363,373,3845.2294921875,7237.08203125,1543851987,d3
f3f3f3f3,1543841124,3757,600,0,0,0,0,7.006492321624085e-45,360,363,366,3844.76611328125,7236.90869140625,1543852078,a0
f2f2f2f2,1543840852,3648,600,0,0,0,0,0,363,367,367,0,0,0,a6
f5f5f5f5,1543840965,3789,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,b
f6f6f6f6,1543841676,3706,600,0,0,0,0,2.802596928649634e-44,359,364,369,3846.18310546875,7237.466796875,1543852116,96
f7f7f7f7,1543839960,3699,600,0,0,0,0,5.114739394785582e-43,360,363,378,3845.895263671875,7237.34130859375,1543852100,20
f4f4f4f4,1543837759,3699,600,0,0,0,0,1.1210387714598537e-44,361,363,373,3845.289306640625,7237.1083984375,1543852102,8
f3f3f3f3,1543841163,3757,600,0,0,0,0,4.203895392974451e-45,360,363,366,3844.76611328125,7236.90869140625,1543852078,49
f2f2f2f2,1543840890,3648,600,0,0,0,0,1.401298464324817e-45,363,367,367,0,0,0,89
f5f5f5f5,1543841003,3789,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,25
f6f6f6f6,1543841714,3706,600,0,0,0,0,3.0828566215145976e-44,358,364,369,3846.196533203125,7237.4599609375,1543852147,54
f7f7f7f7,1543839999,3718,600,0,0,0,0,5.100726410142334e-43,360,363,378,3845.895263671875,7237.34130859375,1543852100,f3
f4f4f4f4,1543837798,3718,600,0,0,0,0,1.1210387714598537e-44,361,363,372,3845.83544921875,7237.3056640625,1543852149,ce
f3f3f3f3,1543841202,3738,600,0,0,0,0,5.605193857299268e-45,360,363,366,3844.744384765625,7236.9013671875,1543852148,c5
f2f2f2f2,1543840929,3648,600,0,0,0,0,0,362,366,367,0,0,0,53
f5f5f5f5,1543841042,3783,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,d9
f6f6f6f6,1543841753,3706,600,0,0,0,0,2.6624670822171524e-44,357,362,368,3846.196533203125,7237.4599609375,1543852147,3e
f7f7f7f7,1543840038,3699,600,0,0,0,0,5.072700440855838e-43,359,362,377,3845.910400390625,7237.33935546875,1543852186,c5
f4f4f4f4,1543837837,3718,600,0,0,0,0,1.1210387714598537e-44,361,363,373,3845.83544921875,7237.3056640625,1543852149,24
f3f3f3f3,1543841240,3757,600,0,0,0,0,7.006492321624085e-45,360,363,366,3844.746337890625,7236.923828125,1543852193,6
f2f2f2f2,1543840967,3648,600,0,0,0,0,0,361,366,367,0,0,0,36
f5f5f5f5,1543841080,3783,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,f3
f6f6f6f6,1543841791,3686,600,0,0,0,0,2.942726775082116e-44,356,362,368,3846.2041015625,7237.45361328125,1543852216,a6
f7f7f7f7,1543840078,3712,600,0,0,0,0,5.100726410142334e-43,358,362,377,3845.910400390625,7237.33935546875,1543852186,59
f4f4f4f4,1543837876,3706,600,0,0,0,0,1.1210387714598537e-44,361,363,373,3845.866943359375,7237.31298828125,1543852220,5a
f3f3f3f3,1543841279,3757,600,0,0,0,0,4.203895392974451e-45,360,363,366,3844.79833984375,7236.89453125,1543852239,35
f2f2f2f2,1543841005,3648,600,0,0,0,0,0,361,366,367,0,0,0,1c
f5f5f5f5,1543841118,3783,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,95
f6f6f6f6,1543841830,3706,600,0,0,0,0,2.6624670822171524e-44,356,361,367,3846.2041015625,7237.45361328125,1543852216,76
f7f7f7f7,1543840117,3699,600,0,0,0,0,5.0446744715693415e-43,358,361,377,3844.74267578125,7236.896484375,1543852257,1d
f4f4f4f4,1543837915,3718,600,0,0,0,0,9.80908925027372e-45,361,363,373,3845.866943359375,7237.31298828125,1543852220,c6
f3f3f3f3,1543841318,3757,600,0,0,0,0,5.605193857299268e-45,359,363,366,3844.758544921875,7236.92236328125,1543852274,76
f2f2f2f2,1543841043,3648,600,0,0,0,0,1.401298464324817e-45,360,366,367,0,0,0,e3
f5f5f5f5,1543841156,3783,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,41
f6f6f6f6,1543841868,3686,600,0,0,0,0,3.0828566215145976e-44,355,361,367,3844.77001953125,7236.8935546875,1543852293,c
f7f7f7f7,1543840156,3712,600,0,0,0,0,5.184804318001823e-43,358,361,377,3844.74267578125,7236.896484375,1543852257,1d
f4f4f4f4,1543837955,3699,600,0,0,0,0,1.1210387714598537e-44,361,363,373,3845.7548828125,7237.25146484375,1543852298,1a
f3f3f3f3,1543841357,3757,600,0,0,0,0,9.80908925027372e-45,360,363,366,3844.77490234375,7236.9140625,1543852308,82
f2f2f2f2,1543841081,3648,600,0,0,0,0,0,362,366,367,0,0,0,ca
f5f5f5f5,1543841195,3783,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,6e
f6f6f6f6,1543841907,3706,600,0,0,0,0,2.6624670822171524e-44,357,362,368,3844.3662109375,7236.57080078125,1543852338,34
f7f7f7f7,1543840195,3706,600,0,0,0,0,5.1287523794288305e-43,359,362,378,3844.710205078125,7236.8759765625,1543852335,fb
f4f4f4f4,1543837994,3712,600,0,0,0,0,9.80908925027372e-45,363,364,374,3845.7548828125,7237.25146484375,1543852298,c9
f3f3f3f3,1543841396,3757,600,0,0,0,0,5.605193857299268e-45,361,364,367,3844.752197265625,7236.92578125,1543852345,c5
f2f2f2f2,1543841119,3641,600,0,0,0,0,1.401298464324817e-45,363,367,368,0,0,0,cb
f5f5f5f5,1543841233,3783,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,14
f6f6f6f6,1543841945,3706,600,0,0,0,0,3.0828566215145976e-44,358,363,369,3846.080322265625,7241.09228515625,1543852373,4e
f7f7f7f7,1543840234,3712,600,0,0,0,0,5.170791333358575e-43,361,363,378,3844.712646484375,7236.87255859375,1543852378,8f
f4f4f4f4,1543838033,3699,600,0,0,0,0,9.80908925027372e-45,364,365,374,3842.467529296875,7234.0517578125,1543852383,55
f3f3f3f3,1543841434,3757,600,0,0,0,0,8.407790785948902e-45,363,365,368,3844.77099609375,7236.91357421875,1543852393,1d
f2f2f2f2,1543841158,3648,600,0,0,0,0,1.401298464324817e-45,364,368,369,0,0,0,72
f5f5f5f5,1543841271,3783,600,0,0,0,0,3.6433760072445244e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,31
f6f6f6f6,1543841984,3706,600,0,0,0,0,2.942726775082116e-44,359,364,369,3844.312255859375,7236.52783203125,1543852414,42
f7f7f7f7,1543840273,3712,600,0,0,0,0,5.1287523794288305e-43,362,364,379,3844.712646484375,7236.87255859375,1543852378,6d
f4f4f4f4,1543838072,3712,600,0,0,0,0,9.80908925027372e-45,365,366,375,3844.948486328125,7236.97509765625,1543852429,f0
f3f3f3f3,1543841473,3757,600,0,0,0,0,7.006492321624085e-45,363,366,368,3844.781005859375,7236.90576171875,1543852439,e1
f2f2f2f2,1543841196,3641,600,0,0,0,0,0,365,369,369,0,0,0,20
f5f5f5f5,1543841309,3783,600,0,0,0,0,3.5032461608120427e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,db
f6f6f6f6,1543842022,3706,600,0,0,0,0,2.6624670822171524e-44,359,364,370,3844.307861328125,7236.49853515625,1543852450,6c
f7f7f7f7,1543840313,3699,600,0,0,0,0,5.072700440855838e-43,362,365,379,3844.751708984375,7236.8994140625,1543852455,e1
f4f4f4f4,1543838111,3712,600,0,0,0,0,1.1210387714598537e-44,365,367,375,3844.948486328125,7236.97509765625,1543852429,19
f3f3f3f3,1543841512,3757,600,0,0,0,0,5.605193857299268e-45,363,366,369,3844.764892578125,7236.9267578125,1543852465,f9
f2f2f2f2,1543841234,3641,600,0,0,0,0,1.401298464324817e-45,365,369,370,0,0,0,5c
f5f5f5f5,1543841348,3783,600,0,0,0,0,3.363116314379561e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,83
f6f6f6f6,1543842060,3706,600,0,0,0,0,2.6624670822171524e-44,359,364,370,3845.177001953125,7236.09033203125,1543852491,87
f7f7f7f7,1543840352,3712,600,0,0,0,0,5.086713425499086e-43,362,365,379,3844.751708984375,7236.8994140625,1543852455,4a
f4f4f4f4,1543838150,3699,600,0,0,0,0,9.80908925027372e-45,365,367,375,3844.926513671875,7236.9404296875,1543852515,66
f3f3f3f3,1543841551,3757,600,0,0,0,0,5.605193857299268e-45,363,366,368,3844.767578125,7236.91796875,1543852500,3c
f2f2f2f2,1543841272,3635,600,0,0,0,0,0,365,369,370,0,0,0,7d
f5f5f5f5,1543841386,3776,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,a4
f6f6f6f6,1543842099,3706,600,0,0,0,0,2.5223372357846707e-44,358,364,369,3846.082763671875,7241.4775390625,1543852529,34
f7f7f7f7,1543840391,3699,600,0,0,0,0,5.030661486926093e-43,361,364,379,3844.698974609375,7236.88232421875,1543852531,16
f4f4f4f4,1543838189,3712,600,0,0,0,0,9.80908925027372e-45,364,366,375,3844.898681640625,7236.9521484375,1543852540,b
f3f3f3f3,1543841590,3757,600,0,0,0,0,2.802596928649634e-45,362,365,368,3844.751220703125,7236.93408203125,1543852540,45
f2f2f2f2,1543841310,3641,600,0,0,0,0,1.401298464324817e-45,363,369,370,0,0,0,95
f5f5f5f5,1543841424,3776,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,5e
f6f6f6f6,1543842137,3706,600,0,0,0,0,2.802596928649634e-44,356,362,368,3845.15966796875,7236.013671875,1543852580,c0
f7f7f7f7,1543840430,3712,600,0,0,0,0,5.05868745621259e-43,358,362,377,3844.698974609375,7236.88232421875,1543852531,c9
f4f4f4f4,1543838228,3712,600,0,0,0,0,9.80908925027372e-45,363,365,374,3844.898681640625,7236.9521484375,1543852540,f4
f3f3f3f3,1543841628,3757,600,0,0,0,0,2.802596928649634e-45,360,364,367,3844.751220703125,7236.93408203125,1543852540,33
f2f2f2f2,1543841349,3641,600,0,0,0,0,0,362,367,369,0,0,0,d3
f5f5f5f5,1543841462,3776,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,79
f6f6f6f6,1543842176,3706,600,0,0,0,0,2.942726775082116e-44,355,361,368,3845.155029296875,7235.98876953125,1543852603,3c
f7f7f7f7,1543840469,3699,600,0,0,0,0,5.1287523794288305e-43,358,362,378,3844.7158203125,7236.8701171875,1543852609,57
f4f4f4f4,1543838267,3693,600,0,0,0,0,9.80908925027372e-45,364,365,374,3844.914794921875,7236.94287109375,1543852611,5a
f3f3f3f3,1543841667,3744,600,0,0,0,0,8.407790785948902e-45,360,364,367,3844.773681640625,7236.923828125,1543852613,26
f2f2f2f2,1543841387,3635,600,0,0,0,0,1.401298464324817e-45,362,367,369,0,0,0,f6
f5f5f5f5,1543841501,3776,600,0,0,0,0,3.363116314379561e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,1d
f6f6f6f6,1543842214,3706,600,0,0,0,0,2.942726775082116e-44,355,361,368,3844.252197265625,7236.4130859375,1543852644,ba
f7f7f7f7,1543840508,3712,600,0,0,0,0,5.114739394785582e-43,358,362,378,3844.888671875,7236.94873046875,1543852666,9c
f4f4f4f4,1543838307,3712,600,0,0,0,0,9.80908925027372e-45,364,365,375,3844.8779296875,7236.9306640625,1543852656,8b
f3f3f3f3,1543841706,3757,600,0,0,0,0,5.605193857299268e-45,360,364,367,3844.793212890625,7236.92822265625,1543852658,ee
f2f2f2f2,1543841425,3641,600,0,0,0,0,1.401298464324817e-45,362,367,369,0,0,0,6
f5f5f5f5,1543841539,3776,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,cd
f6f6f6f6,1543842253,3706,600,0,0,0,0,2.942726775082116e-44,356,361,368,3845.1328125,7235.94091796875,1543852681,f1
f7f7f7f7,1543840547,3712,600,0,0,0,0,5.114739394785582e-43,359,362,378,3844.88623046875,7236.9462890625,1543852708,8e
f4f4f4f4,1543838346,3712,600,0,0,0,0,9.80908925027372e-45,364,365,375,3844.910400390625,7236.951171875,1543852709,c4
f3f3f3f3,1543841745,3757,600,0,0,0,0,9.80908925027372e-45,361,364,368,3844.790283203125,7236.90869140625,1543852695,51
f2f2f2f2,1543841463,3641,600,0,0,0,0,1.401298464324817e-45,362,367,369,0,0,0,20
f5f5f5f5,1543841577,3776,600,0,0,0,0,3.2229864679470793e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,e7
f6f6f6f6,1543842291,3706,600,0,0,0,0,2.942726775082116e-44,357,362,368,3844.23046875,7236.35546875,1543852724,13
f7f7f7f7,1543840587,3712,600,0,0,0,0,5.114739394785582e-43,359,362,378,3844.88623046875,7236.9462890625,1543852708,e6
f4f4f4f4,1543838385,3712,600,0,0,0,0,9.80908925027372e-45,364,366,375,3844.895263671875,7236.900390625,1543852732,8f
f3f3f3f3,1543841784,3757,600,0,0,0,0,5.605193857299268e-45,361,364,368,3844.77783203125,7236.91845703125,1543852734,99
f2f2f2f2,1543841501,3641,600,0,0,0,0,1.401298464324817e-45,362,367,369,0,0,0,4a
f5f5f5f5,1543841615,3776,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,80
f6f6f6f6,1543842330,3706,600,0,0,0,0,2.802596928649634e-44,357,362,368,3844.17041015625,7236.37890625,1543852761,4f
f7f7f7f7,1543840626,3693,600,0,0,0,0,5.072700440855838e-43,359,363,378,3844.876953125,7236.955078125,1543852767,5f
f4f4f4f4,1543838424,3712,600,0,0,0,0,1.2611686178923354e-44,364,366,375,3844.895263671875,7236.900390625,1543852732,e8
f3f3f3f3,1543841822,3757,600,0,0,0,0,4.203895392974451e-45,361,364,368,3844.77783203125,7236.91845703125,1543852734,77
f2f2f2f2,1543841539,3641,600,0,0,0,0,1.401298464324817e-45,362,367,369,0,0,0,95
f5f5f5f5,1543841654,3776,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,b9
f6f6f6f6,1543842368,3706,600,0,0,0,0,2.942726775082116e-44,357,362,368,3844.170654296875,7236.34912109375,1543852796,f2
f7f7f7f7,1543840665,3712,600,0,0,0,0,5.086713425499086e-43,359,363,378,3844.876953125,7236.955078125,1543852767,58
f4f4f4f4,1543838463,3699,600,0,0,0,0,9.80908925027372e-45,364,366,375,3844.895263671875,7236.900390625,1543852732,32
f3f3f3f3,1543841861,3738,600,0,0,0,0,7.006492321624085e-45,362,365,368,3844.773681640625,7236.90869140625,1543852807,a8
f2f2f2f2,1543841578,3635,600,0,0,0,0,1.401298464324817e-45,362,367,370,0,0,0,b5
f5f5f5f5,1543841692,3776,600,0,0,0,0,3.363116314379561e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,5d
f6f6f6f6,1543842406,3706,600,0,0,0,0,3.2229864679470793e-44,359,363,369,3844.166748046875,7236.3447265625,1543852834,12
f7f7f7f7,1543840704,3686,600,0,0,0,0,5.142765364072079e-43,361,364,379,3844.7197265625,7236.85498046875,1543852851,fd
f4f4f4f4,1543838502,3699,600,0,0,0,0,1.1210387714598537e-44,366,367,376,3844.895263671875,7236.900390625,1543852732,e9
f3f3f3f3,1543841900,3757,600,0,0,0,0,1.1210387714598537e-44,364,366,369,3844.77978515625,7236.9189453125,1543852858,86
f2f2f2f2,1543841616,3641,600,0,0,0,0,1.401298464324817e-45,364,368,371,0,0,0,dd
f5f5f5f5,1543841730,3776,600,0,0,0,0,3.363116314379561e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,3
f6f6f6f6,1543842445,3706,600,0,0,0,0,3.0828566215145976e-44,359,364,370,3844.1474609375,7236.31982421875,1543852876,28
f7f7f7f7,1543840743,3712,600,0,0,0,0,5.086713425499086e-43,361,364,379,3844.711669921875,7236.85400390625,1543852887,b9
f3f3f3f3,1543841939,3751,600,0,0,0,0,4.203895392974451e-45,363,366,369,3844.786376953125,7236.93798828125,1543852893,2c
f2f2f2f2,1543841654,3641,600,0,0,0,0,1.401298464324817e-45,363,368,370,0,0,0,fd
f5f5f5f5,1543841768,3776,600,0,0,0,0,3.0828566215145976e-44,358,359,367,3844.75927734375,7236.90185546875,1543846944,27
f6f6f6f6,1543842483,3706,600,0,0,0,0,2.942726775082116e-44,359,363,369,3844.1474609375,7236.31982421875,1543852876,11
f7f7f7f7,1543840782,3712,600,0,0,0,0,5.072700440855838e-43,361,364,378,3844.701171875,7236.86181640625,1543852926,15
f3f3f3f3,1543841978,3757,600,0,0,0,0,4.203895392974451e-45,363,365,368,3844.78662109375,7236.91845703125,1543852927,f4
